polling_station_id,address,longitude,latitude,area_name
327,花蓮縣富里鄉豐南村7鄰新富12之3號,121.2969674,23.1412473,豐南村
328,花蓮縣富里鄉富南村7鄰富南80號,121.2454674,23.147223,富南村
329,花蓮縣富里鄉學田村2鄰復興路14之1號,121.228816,23.148156,學田村
116,花蓮縣秀林鄉和平村3鄰和平108號,121.7482706,24.3082602,和平村
117,花蓮縣秀林鄉和平村9鄰和中1之1號,121.7444643,24.278675,和平村
118,花蓮縣秀林鄉崇德村1鄰海濱70號,121.6397184,24.2128474,崇德村
119,花蓮縣秀林鄉崇德村6鄰崇德85號,121.65093,24.164149,崇德村
120,花蓮縣秀林鄉富世村8鄰富世127號,121.4913182,24.1938259,富世村
121,花蓮縣秀林鄉富世村6鄰富世97之5號,121.4913182,24.1938259,富世村
122,花蓮縣秀林鄉富世村13鄰天祥30號,121.4933277,24.1856987,富世村
123,花蓮縣秀林鄉秀林村3鄰民有64號,121.5883709,24.1237672,秀林村
124,花蓮縣秀林鄉秀林村12鄰秀林75號,121.623847,24.119621,秀林村
125,花蓮縣秀林鄉秀林村12鄰秀林76號,121.623847,24.119621,秀林村
126,花蓮縣秀林鄉景美村6鄰加灣106號,121.611114,24.081777,景美村
127,花蓮縣秀林鄉景美村6鄰加灣117之11號,121.611114,24.081777,景美村
128,花蓮縣秀林鄉景美村15鄰三棧98之2號,121.603686,24.104145,景美村
129,花蓮縣秀林鄉佳民村3鄰佳民48之2號,121.5961927,24.0560405,佳民村
130,花蓮縣秀林鄉佳民村8鄰佳民119號,121.599464,24.0540531,佳民村
131,花蓮縣秀林鄉水源村9鄰水源98號,121.553427,24.004545,水源村
132,花蓮縣秀林鄉水源村9鄰水源111號,121.553427,24.004545,水源村
133,花蓮縣秀林鄉銅門村6鄰榕樹56之2號,121.5030043,23.9615534,銅門村
134,花蓮縣秀林鄉銅門村9鄰銅門56號,121.494752,23.9652535,銅門村
135,花蓮縣秀林鄉文蘭村6鄰文蘭79之1號,121.5073197,23.9482368,文蘭村
136,花蓮縣秀林鄉文蘭村9鄰重光48號,121.508693,23.891819,文蘭村
268,花蓮縣萬榮鄉西林村8鄰114號,121.3427262,23.8552781,西林村
269,花蓮縣萬榮鄉見晴村7鄰75號,121.4113308,23.7759655,見晴村
270,花蓮縣萬榮鄉萬榮村2鄰31號,121.2855249,23.7936028,萬榮飛行傘基地
270,花蓮縣萬榮鄉萬榮村2鄰31號,121.2855249,23.7936028,萬榮村
271,花蓮縣萬榮鄉明利村2鄰34之8號,121.2740813,23.7216085,明利村
272,花蓮縣萬榮鄉馬遠村1鄰5號,121.2855249,23.6231842,馬遠村
273,花蓮縣萬榮鄉馬遠村9鄰208之1號,121.2855249,23.6231842,馬遠村
274,花蓮縣萬榮鄉紅葉村1鄰11之2號,121.3370074,23.5105284,紅葉村
330,花蓮縣卓溪鄉崙山村1鄰崙山11之1號,121.341544,23.438975,崙山村
331,花蓮縣卓溪鄉立山村6鄰立山58號,121.193945,23.5156702,立山村
332,花蓮縣卓溪鄉立山村13鄰山里31之5號,121.312184,23.430692,立山村
333,花蓮縣卓溪鄉太平村6鄰太平79之1號,121.193945,23.4303862,太平村
334,花蓮縣卓溪鄉卓溪村6鄰中正66之4號,121.3033011,23.3445992,卓溪村
335,花蓮縣卓溪鄉卓清村12鄰卓樂18號,121.269751,23.295893,卓清村
336,花蓮縣卓溪鄉卓清村1鄰清水13號,121.1022942,23.3652571,卓清村
337,花蓮縣卓溪鄉古風村12鄰古楓4號,121.271564,23.245247,古風村
338,花蓮縣卓溪鄉古風村1鄰崙天20號,121.265205,23.2186865,古風村
339,花蓮縣卓溪鄉古風村23鄰石平16之1號,121.1022942,23.2799068,古風村
